"","ypchtotcor","v13","v29","p6"
"148378",1137500,2,NA,2
"148379",2166667,1,NA,1
"148380",307000,2,NA,3
"148381",307000,2,NA,3
"148382",307000,2,NA,3
"148383",646667,2,NA,1
"148384",1324375,2,NA,4
"148385",1324375,2,NA,4
"148386",1324375,2,NA,4
"148387",1324375,2,NA,4
"148388",8e+05,2,NA,2
"148389",8e+05,2,NA,2
"148390",809281,2,NA,3
"148391",809281,2,NA,3
"148392",809281,2,NA,3
"148393",252222,3,NA,3
"148394",252222,3,NA,3
"148395",252222,3,NA,3
"148396",887604,2,NA,4
"148397",887604,2,NA,4
"148398",887604,2,NA,4
"148399",887604,2,NA,4
"148400",780000,9,NA,1
"148401",1933333,2,NA,1
"148402",623740,1,NA,2
"148403",623740,1,NA,2
"148404",9e+05,1,NA,1
"148405",1684722,1,NA,3
"148406",1684722,1,NA,3
"148407",1684722,1,NA,3
"148408",1360000,2,NA,2
"148409",1360000,2,NA,2
"148410",640000,2,NA,3
"148411",640000,2,NA,3
"148412",640000,2,NA,3
"148413",3e+05,1,NA,1
"148414",5826667,1,NA,1
"148415",1048000,1,NA,1
"148416",1677500,2,NA,2
"148417",1677500,2,NA,2
"148418",812917,2,NA,1
"148419",722083,1,NA,1
"148420",935012,1,NA,3
"148421",935012,1,NA,3
"148422",935012,1,NA,3
"148423",1801778,3,NA,2
"148424",1801778,3,NA,2
"148425",925000,1,NA,4
"148426",925000,1,NA,4
"148427",925000,1,NA,4
"148428",925000,1,NA,4
"148429",1125593,2,NA,2
"148430",1125593,2,NA,2
"148431",550000,1,NA,2
"148432",550000,1,NA,2
"148433",2440500,1,NA,2
"148434",2440500,1,NA,2
"148435",487500,2,NA,4
"148436",487500,2,NA,4
"148437",487500,2,NA,4
"148438",487500,2,NA,4
"148439",1067382,2,NA,2
"148440",1067382,2,NA,2
"148441",2836251,1,NA,2
"148442",2836251,1,NA,2
"148443",1100000,1,NA,1
"148444",1071667,2,1,6
"148445",1071667,2,1,6
"148446",2051250,1,NA,2
"148447",2051250,1,NA,2
"148448",385000,1,NA,2
"148449",385000,1,NA,2
"148450",1304584,2,NA,2
"148451",1304584,2,NA,2
"148452",566667,3,NA,3
"148453",566667,3,NA,3
"148454",566667,3,NA,3
"148455",1448056,2,NA,3
"148456",1448056,2,NA,3
"148457",1448056,2,NA,3
"148458",1405000,3,NA,1
"148459",1349950,1,NA,2
"148460",1349950,1,NA,2
"148461",1478334,1,NA,4
"148462",1478334,1,NA,4
"148463",1478334,1,NA,4
"148464",1478334,1,NA,4
"148465",5059167,1,NA,1
"148466",699500,1,NA,2
"148467",699500,1,NA,2
"148468",1550000,2,NA,1
"148469",5e+05,2,NA,5
"148470",5e+05,2,NA,5
"148471",5e+05,2,NA,5
"148472",5e+05,2,NA,5
"148473",5e+05,2,NA,5
"148474",5e+05,2,NA,1
"148475",0,2,NA,1
"148476",855000,2,NA,2
"148477",855000,2,NA,2
"148478",1206667,2,NA,1
"148479",4691667,2,NA,1
"148480",1098333,2,NA,2
"148481",1098333,2,NA,2
"148482",1560000,1,NA,3
"148483",1560000,1,NA,3
"148484",1560000,1,NA,3
"148485",1297161,1,NA,3
"148486",1297161,1,NA,3
"148487",1297161,1,NA,3
"148488",3e+05,1,NA,1
"148489",3700000,2,NA,1
"148490",1204167,2,NA,1
"148491",2209167,1,NA,4
"148492",2209167,1,NA,4
"148493",2209167,1,NA,4
"148494",2209167,1,NA,4
"148495",701667,1,NA,6
"148496",701667,1,NA,6
"148497",701667,1,NA,6
"148498",NA,1,NA,6
"148499",701667,1,NA,6
"148500",701667,1,NA,6
"148501",3e+05,1,NA,1
"148502",333333,2,NA,3
"148503",333333,2,NA,3
"148504",333333,2,NA,3
"148505",2955833,1,NA,1
"148506",6475250,2,NA,1
"148507",1585417,2,NA,2
"148508",1585417,2,NA,2
"148509",1547010,1,NA,1
"148510",5208333,1,NA,1
"148511",80000,1,NA,5
"148512",80000,1,NA,5
"148513",80000,1,NA,5
"148514",80000,1,NA,5
"148515",80000,1,NA,5
"148516",1544441,1,NA,2
"148517",1544441,1,NA,2
"148518",750000,1,NA,2
"148519",750000,1,NA,2
"148520",2500250,2,NA,1
"148521",2768042,2,NA,2
"148522",2768042,2,NA,2
"148523",6e+05,2,NA,1
"148524",1058334,2,NA,2
"148525",1058334,2,NA,2
"148526",290000,2,NA,3
"148527",290000,2,NA,3
"148528",290000,2,NA,3
"148529",1875000,2,NA,3
"148530",1875000,2,NA,3
"148531",1875000,2,NA,3
"148532",3552917,1,NA,2
"148533",3552917,1,NA,2
"148534",2029167,1,NA,2
"148535",2029167,1,NA,2
"148536",716387,1,NA,4
"148537",716387,1,NA,4
"148538",716387,1,NA,4
"148539",716387,1,NA,4
"148540",997029,3,NA,1
"148541",1e+06,2,NA,1
"148542",1481667,2,NA,2
"148543",1481667,2,NA,2
"148544",2e+05,1,NA,3
"148545",2e+05,1,NA,3
"148546",2e+05,1,NA,3
"148547",1366667,1,NA,3
"148548",1366667,1,NA,3
"148549",1366667,1,NA,3
"148550",2405556,2,NA,3
"148551",2405556,2,NA,3
"148552",2405556,2,NA,3
"148553",NA,2,NA,2
"148554",1020000,2,NA,2
"148555",516667,2,NA,1
"148556",826504,3,NA,2
"148557",826504,3,NA,2
"148558",4500000,2,NA,1
"148559",1045000,1,NA,2
"148560",1045000,1,NA,2
"148561",1195625,2,NA,2
"148562",1195625,2,NA,2
"148563",1e+06,2,NA,1
"148564",525000,2,NA,4
"148565",525000,2,NA,4
"148566",525000,2,NA,4
"148567",525000,2,NA,4
"148568",1436000,1,NA,1
"148569",1257917,2,NA,1
"148570",1706667,2,NA,1
"148571",650000,2,NA,1
"148572",679562,2,NA,2
"148573",679562,2,NA,2
"148574",2865000,2,NA,1
"148575",2122917,1,NA,2
"148576",2122917,1,NA,2
"148577",1666667,2,NA,3
"148578",1666667,2,NA,3
"148579",1666667,2,NA,3
"148580",173055,10,NA,1
"148581",1146666,2,NA,1
"148582",2442500,1,NA,2
"148583",2442500,1,NA,2
"148584",1375000,1,NA,3
"148585",1375000,1,NA,3
"148586",1375000,1,NA,3
"148587",2200000,1,NA,4
"148588",2200000,1,NA,4
"148589",2200000,1,NA,4
"148590",2200000,1,NA,4
"148591",810000,3,NA,1
"148592",2339001,1,NA,1
"148593",2e+06,2,NA,2
"148594",2e+06,2,NA,2
"148595",605001,2,NA,1
"148596",2800000,1,NA,1
"148597",2145000,1,NA,2
"148598",2145000,1,NA,2
"148599",2260000,2,NA,2
"148600",2260000,2,NA,2
"148601",1675000,1,NA,2
"148602",1675000,1,NA,2
"148603",1475000,1,NA,5
"148604",1475000,1,NA,5
"148605",1475000,1,NA,5
"148606",NA,1,NA,5
"148607",1475000,1,NA,5
"148608",1389583,1,NA,4
"148609",1389583,1,NA,4
"148610",1389583,1,NA,4
"148611",1389583,1,NA,4
"148612",1227856,1,NA,3
"148613",1227856,1,NA,3
"148614",1227856,1,NA,3
"148615",1200000,1,NA,2
"148616",1200000,1,NA,2
"148617",150000,1,NA,2
"148618",150000,1,NA,2
"148619",597542,3,NA,4
"148620",597542,3,NA,4
"148621",597542,3,NA,4
"148622",597542,3,NA,4
"148623",1138000,2,2,2
"148624",1110417,1,NA,4
"148625",1110417,1,NA,4
"148626",1110417,1,NA,4
"148627",1110417,1,NA,4
"148628",670054,2,NA,2
"148629",670054,2,NA,2
"148630",1812222,1,NA,3
"148631",1812222,1,NA,3
"148632",1812222,1,NA,3
"148633",1434804,1,NA,2
"148634",1434804,1,NA,2
"148635",439773,2,NA,2
"148636",439773,2,NA,2
"148637",5620833,2,NA,1
"148638",2919000,1,NA,2
"148639",2919000,1,NA,2
"148640",3033333,2,NA,4
"148641",3033333,2,NA,4
"148642",NA,2,NA,4
"148643",3033333,2,NA,4
"148644",3068334,2,NA,1
"148645",2291667,2,NA,1
"148646",1300000,1,NA,1
"148647",870834,1,NA,2
"148648",870834,1,NA,2
"148649",940000,2,NA,3
"148650",940000,2,NA,3
"148651",940000,2,NA,3
"148652",750000,2,NA,1
"148653",2288875,1,NA,2
"148654",2288875,1,NA,2
"148655",325417,2,NA,4
"148656",325417,2,NA,4
"148657",325417,2,NA,4
"148658",325417,2,NA,4
"148659",512500,2,NA,1
"148660",1382222,2,NA,3
"148661",1382222,2,NA,3
"148662",1382222,2,NA,3
"148663",4291667,1,NA,1
"148664",1100833,1,NA,4
"148665",1100833,1,NA,4
"148666",1100833,1,NA,4
"148667",1100833,1,NA,4
"148668",1279167,2,NA,4
"148669",1279167,2,NA,4
"148670",1279167,2,NA,4
"148671",1279167,2,NA,4
"148672",2e+05,2,NA,3
"148673",2e+05,2,NA,3
"148674",2e+05,2,NA,3
"148675",0,2,NA,1
"148676",1500000,2,NA,2
"148677",1500000,2,NA,2
"148678",1516379,2,NA,2
"148679",1516379,2,NA,2
"148680",901542,2,NA,2
"148681",901542,2,NA,2
"148682",1244500,2,NA,2
"148683",1244500,2,NA,2
"148684",950000,2,NA,2
"148685",950000,2,NA,2
"148686",1880000,2,NA,1
"148687",1993611,1,NA,3
"148688",1993611,1,NA,3
"148689",1993611,1,NA,3
"148690",2350000,1,NA,3
"148691",2350000,1,NA,3
"148692",NA,1,NA,3
"148693",1225000,2,NA,4
"148694",1225000,2,NA,4
"148695",1225000,2,NA,4
"148696",1225000,2,NA,4
"148697",875000,1,NA,2
"148698",875000,1,NA,2
"148699",1975000,2,NA,2
"148700",1975000,2,NA,2
"148701",1119444,2,NA,3
"148702",1119444,2,NA,3
"148703",1119444,2,NA,3
"148704",2040000,1,NA,1
"148705",1025000,1,NA,2
"148706",1025000,1,NA,2
"148707",293757,2,NA,4
"148708",293757,2,NA,4
"148709",293757,2,NA,4
"148710",293757,2,NA,4
"148711",7041667,1,NA,2
"148712",7041667,1,NA,2
"148713",1376111,2,NA,3
"148714",1376111,2,NA,3
"148715",1376111,2,NA,3
"148716",9e+05,3,NA,3
"148717",9e+05,3,NA,3
"148718",9e+05,3,NA,3
"148719",1320417,2,NA,2
"148720",1320417,2,NA,2
"148721",2002500,1,NA,1
"148722",575000,2,NA,2
"148723",575000,2,NA,2
"148724",934167,1,NA,2
"148725",934167,1,NA,2
"148726",2387566,1,NA,2
"148727",2387566,1,NA,2
"148728",2032222,1,NA,3
"148729",2032222,1,NA,3
"148730",2032222,1,NA,3
"148731",790000,1,NA,1
"148732",293333,2,NA,3
"148733",293333,2,NA,3
"148734",293333,2,NA,3
"148735",1901667,1,NA,4
"148736",1901667,1,NA,4
"148737",1901667,1,NA,4
"148738",1901667,1,NA,4
"148739",835000,1,NA,2
"148740",835000,1,NA,2
"148741",1570000,1,NA,1
"148742",908333,1,NA,3
"148743",908333,1,NA,3
"148744",908333,1,NA,3
"148745",6600000,1,NA,1
"148746",1116667,2,NA,4
"148747",1116667,2,NA,4
"148748",1116667,2,NA,4
"148749",1116667,2,NA,4
"148750",1550000,2,NA,3
"148751",NA,2,NA,3
"148752",1550000,2,NA,3
"148753",2350000,1,NA,3
"148754",NA,1,NA,3
"148755",2350000,1,NA,3
"148756",766667,2,NA,3
"148757",766667,2,NA,3
"148758",766667,2,NA,3
"148759",1878750,2,NA,2
"148760",1878750,2,NA,2
"148761",1389750,2,NA,2
"148762",1389750,2,NA,2
"148763",1295833,2,1,2
"148764",1068653,1,NA,3
"148765",1068653,1,NA,3
"148766",1068653,1,NA,3
"148767",1486042,1,NA,4
"148768",1486042,1,NA,4
"148769",1486042,1,NA,4
"148770",1486042,1,NA,4
"148771",4570833,2,NA,2
"148772",4570833,2,NA,2
"148773",1782500,1,NA,2
"148774",1782500,1,NA,2
"148775",376667,1,NA,4
"148776",376667,1,NA,4
"148777",376667,1,NA,4
"148778",NA,1,NA,4
"148779",1250000,1,NA,2
"148780",1250000,1,NA,2
"148781",250656,1,NA,1
"148782",1121833,1,NA,5
"148783",1121833,1,NA,5
"148784",1121833,1,NA,5
"148785",1121833,1,NA,5
"148786",1121833,1,NA,5
"148787",255931,1,NA,4
"148788",255931,1,NA,4
"148789",255931,1,NA,4
"148790",255931,1,NA,4
"148791",1050292,1,NA,2
"148792",1050292,1,NA,2
"148793",901667,1,NA,3
"148794",901667,1,NA,3
"148795",901667,1,NA,3
"148796",535000,2,1,3
"148797",1004167,1,NA,1
"148798",1243472,3,NA,3
"148799",1243472,3,NA,3
"148800",1243472,3,NA,3
"148801",1807500,2,NA,2
"148802",1807500,2,NA,2
"148803",2019830,2,NA,4
"148804",2019830,2,NA,4
"148805",2019830,2,NA,4
"148806",2019830,2,NA,4
"148807",2050000,2,NA,2
"148808",2050000,2,NA,2
"148809",2600000,1,NA,2
"148810",2600000,1,NA,2
"148811",1270834,2,NA,2
"148812",1270834,2,NA,2
"148813",912556,2,NA,3
"148814",912556,2,NA,3
"148815",912556,2,NA,3
"148816",2516667,2,NA,1
"148817",476669,2,NA,6
"148818",476669,2,NA,6
"148819",476669,2,NA,6
"148820",476669,2,NA,6
"148821",476669,2,NA,6
"148822",476669,2,NA,6
"148823",473138,2,NA,2
"148824",473138,2,NA,2
"148825",1800000,1,2,3
"148826",1800000,1,2,3
"148827",230917,2,3,3
"148828",230917,2,3,3
"148829",479787,1,NA,2
"148830",479787,1,NA,2
"148831",3754167,1,NA,4
"148832",3754167,1,NA,4
"148833",3754167,1,NA,4
"148834",3754167,1,NA,4
"148835",750000,1,NA,1
"148836",665000,1,NA,2
"148837",665000,1,NA,2
"148838",3400000,1,NA,3
"148839",3400000,1,NA,3
"148840",3400000,1,NA,3
"148841",467000,2,NA,1
"148842",607584,1,NA,5
"148843",607584,1,NA,5
"148844",607584,1,NA,5
"148845",607584,1,NA,5
"148846",607584,1,NA,5
"148847",1405417,2,NA,2
"148848",1405417,2,NA,2
"148849",2100000,2,NA,2
"148850",2100000,2,NA,2
"148851",696978,1,NA,3
"148852",696978,1,NA,3
"148853",696978,1,NA,3
"148854",217084,2,NA,2
"148855",217084,2,NA,2
"148856",7e+05,2,NA,1
"148857",505379,3,NA,1
"148858",750000,1,NA,2
"148859",750000,1,NA,2
"148860",1166667,1,NA,4
"148861",1166667,1,NA,4
"148862",1166667,1,NA,4
"148863",1166667,1,NA,4
"148864",1794306,1,NA,6
"148865",1794306,1,NA,6
"148866",1794306,1,NA,6
"148867",1794306,1,NA,6
"148868",1794306,1,NA,6
"148869",1794306,1,NA,6
"148870",302889,1,NA,3
"148871",302889,1,NA,3
"148872",302889,1,NA,3
"148873",241108,1,NA,2
"148874",241108,1,NA,2
"148875",4e+05,1,NA,1
"148876",1540000,1,NA,1
"148877",2806667,2,NA,1
"148878",1036761,9,NA,3
"148879",1036761,9,NA,3
"148880",1036761,9,NA,3
"148881",562500,1,NA,4
"148882",562500,1,NA,4
"148883",562500,1,NA,4
"148884",562500,1,NA,4
"148885",530833,1,NA,5
"148886",530833,1,NA,5
"148887",530833,1,NA,5
"148888",530833,1,NA,5
"148889",530833,1,NA,5
"148890",502250,3,NA,1
"148891",1918750,1,NA,5
"148892",1918750,1,NA,5
"148893",1918750,1,NA,5
"148894",1918750,1,NA,5
"148895",1918750,1,NA,5
"148896",2046667,2,NA,3
"148897",2046667,2,NA,3
"148898",2046667,2,NA,3
"148899",1072917,2,NA,2
"148900",1072917,2,NA,2
"148901",133333,1,NA,3
"148902",133333,1,NA,3
"148903",133333,1,NA,3
"148904",2025000,1,NA,1
"148905",1485937,1,NA,2
"148906",1485937,1,NA,2
"148907",1244222,2,NA,3
"148908",1244222,2,NA,3
"148909",1244222,2,NA,3
"148910",557500,2,NA,2
"148911",557500,2,NA,2
"148912",9e+05,1,NA,1
"148913",322555,2,NA,3
"148914",322555,2,NA,3
"148915",322555,2,NA,3
"148916",691667,1,NA,2
"148917",691667,1,NA,2
"148918",1250000,3,NA,1
"148919",1350000,1,NA,3
"148920",1350000,1,NA,3
"148921",1350000,1,NA,3
"148922",316343,3,NA,2
"148923",316343,3,NA,2
"148924",897917,3,NA,4
"148925",897917,3,NA,4
"148926",897917,3,NA,4
"148927",897917,3,NA,4
"148928",1225000,1,NA,2
"148929",1225000,1,NA,2
"148930",1369167,2,NA,2
"148931",1369167,2,NA,2
"148932",1845834,1,NA,2
"148933",1845834,1,NA,2
"148934",2034584,2,NA,2
"148935",2034584,2,NA,2
"148936",611000,1,NA,1
"148937",558334,2,NA,2
"148938",558334,2,NA,2
"148939",991250,2,NA,2
"148940",991250,2,NA,2
"148941",0,2,NA,3
"148942",0,2,NA,3
"148943",0,2,NA,3
"148944",2360750,2,NA,1
"148945",550000,1,NA,2
"148946",550000,1,NA,2
"148947",436209,2,NA,2
"148948",436209,2,NA,2
"148949",143000,2,NA,5
"148950",143000,2,NA,5
"148951",143000,2,NA,5
"148952",143000,2,NA,5
"148953",143000,2,NA,5
"148954",4093791,1,NA,2
"148955",4093791,1,NA,2
"148956",540000,3,NA,1
"148957",595667,2,NA,5
"148958",595667,2,NA,5
"148959",595667,2,NA,5
"148960",595667,2,NA,5
"148961",595667,2,NA,5
"148962",770000,1,NA,4
"148963",770000,1,NA,4
"148964",770000,1,NA,4
"148965",770000,1,NA,4
"148966",150000,1,NA,3
"148967",150000,1,NA,3
"148968",150000,1,NA,3
"148969",517500,1,NA,2
"148970",517500,1,NA,2
"148971",955729,2,NA,4
"148972",955729,2,NA,4
"148973",955729,2,NA,4
"148974",955729,2,NA,4
"148975",1005000,2,NA,2
"148976",1005000,2,NA,2
"148977",1850000,2,4,5
"148978",206250,2,NA,3
"148979",206250,2,NA,3
"148980",206250,2,NA,3
"148981",280083,1,NA,3
"148982",280083,1,NA,3
"148983",280083,1,NA,3
"148984",750000,2,NA,2
"148985",750000,2,NA,2
"148986",1030000,2,NA,2
"148987",1030000,2,NA,2
"148988",430000,1,NA,2
"148989",430000,1,NA,2
"148990",1236584,1,NA,2
"148991",1236584,1,NA,2
"148992",950000,2,NA,1
"148993",4366666,2,NA,1
"148994",1506667,1,NA,1
"148995",1280000,1,NA,1
"148996",1052500,1,NA,2
"148997",1052500,1,NA,2
"148998",991667,11,NA,3
"148999",991667,11,NA,3
"149000",991667,11,NA,3
"149001",1445968,2,NA,2
"149002",1445968,2,NA,2
"149003",901750,2,NA,2
"149004",901750,2,NA,2
"149005",237917,3,NA,4
"149006",237917,3,NA,4
"149007",237917,3,NA,4
"149008",237917,3,NA,4
"149009",283333,1,NA,3
"149010",283333,1,NA,3
"149011",283333,1,NA,3
"149012",1255556,2,NA,3
"149013",1255556,2,NA,3
"149014",1255556,2,NA,3
"149015",968333,3,NA,1
"149016",141374,2,NA,2
"149017",141374,2,NA,2
"149018",1297917,9,NA,2
"149019",1297917,9,NA,2
"149020",1400000,3,NA,1
"149021",1600000,3,NA,1
"149022",250000,2,NA,2
"149023",250000,2,NA,2
"149024",5e+05,1,NA,2
"149025",5e+05,1,NA,2
"149026",453333,2,NA,4
"149027",453333,2,NA,4
"149028",453333,2,NA,4
"149029",453333,2,NA,4
"149030",575000,2,NA,2
"149031",575000,2,NA,2
"149032",855556,2,NA,3
"149033",855556,2,NA,3
"149034",855556,2,NA,3
"149035",1343351,1,NA,4
"149036",1343351,1,NA,4
"149037",1343351,1,NA,4
"149038",1343351,1,NA,4
"149039",1670000,1,NA,2
"149040",1670000,1,NA,2
"149041",3e+06,1,NA,2
"149042",3e+06,1,NA,2
"149043",0,2,NA,1
"149044",465000,3,NA,1
"149045",340000,1,NA,3
"149046",340000,1,NA,3
"149047",340000,1,NA,3
"149048",846220,1,NA,5
"149049",846220,1,NA,5
"149050",846220,1,NA,5
"149051",846220,1,NA,5
"149052",846220,1,NA,5
"149053",1300000,3,NA,1
"149054",548014,1,NA,4
"149055",548014,1,NA,4
"149056",548014,1,NA,4
"149057",548014,1,NA,4
"149058",2491870,1,NA,2
"149059",2491870,1,NA,2
"149060",1281441,1,NA,2
"149061",1281441,1,NA,2
"149062",1903125,1,NA,4
"149063",1903125,1,NA,4
"149064",1903125,1,NA,4
"149065",1903125,1,NA,4
"149066",1875000,2,NA,2
"149067",1875000,2,NA,2
"149068",2676549,2,NA,2
"149069",2676549,2,NA,2
"149070",1316667,1,NA,3
"149071",1316667,1,NA,3
"149072",1316667,1,NA,3
"149073",4544445,1,NA,3
"149074",4544445,1,NA,3
"149075",4544445,1,NA,3
"149076",993458,2,NA,2
"149077",993458,2,NA,2
"149078",3579167,1,NA,1
"149079",5e+05,2,NA,2
"149080",5e+05,2,NA,2
"149081",1880000,2,NA,1
"149082",822798,3,NA,1
"149083",1956667,3,NA,1
"149084",858365,2,NA,2
"149085",858365,2,NA,2
"149086",1100661,2,NA,3
"149087",1100661,2,NA,3
"149088",1100661,2,NA,3
"149089",871214,2,NA,4
"149090",871214,2,NA,4
"149091",871214,2,NA,4
"149092",871214,2,NA,4
"149093",1016575,1,NA,1
"149094",502500,2,NA,2
"149095",502500,2,NA,2
"149096",1100000,2,NA,1
"149097",420000,2,NA,2
"149098",420000,2,NA,2
"149099",649167,2,NA,2
"149100",649167,2,NA,2
"149101",250000,1,NA,1
"149102",6e+05,9,NA,1
"149103",2108333,2,NA,1
"149104",608334,2,NA,1
"149105",2531667,1,NA,1
"149106",1514917,2,NA,1
"149107",727408,1,NA,1
"149108",7780000,1,NA,1
"149109",955000,1,NA,1
"149110",1757564,2,NA,2
"149111",1757564,2,NA,2
"149112",947646,1,NA,1
"149113",2521667,2,NA,1
"149114",1020834,2,NA,2
"149115",1020834,2,NA,2
"149116",2605417,2,NA,2
"149117",2605417,2,NA,2
"149118",1204584,3,NA,4
"149119",1204584,3,NA,4
"149120",1204584,3,NA,4
"149121",1204584,3,NA,4
"149122",308334,2,NA,2
"149123",308334,2,NA,2
"149124",730000,1,NA,1
"149125",2305834,2,NA,1
"149126",1815417,2,NA,2
"149127",1815417,2,NA,2
"149128",452408,1,NA,1
"149129",430000,1,NA,1
"149130",265000,3,NA,2
"149131",265000,3,NA,2
"149132",42083,2,NA,1
"149133",412703,1,NA,4
"149134",412703,1,NA,4
"149135",412703,1,NA,4
"149136",412703,1,NA,4
"149137",285080,1,NA,4
"149138",285080,1,NA,4
"149139",285080,1,NA,4
"149140",285080,1,NA,4
"149141",59081,2,NA,3
"149142",59081,2,NA,3
"149143",59081,2,NA,3
"149144",122498,2,NA,3
"149145",122498,2,NA,3
"149146",122498,2,NA,3
"149147",1083333,1,NA,1
"149148",194690,1,NA,2
"149149",194690,1,NA,2
"149150",120327,2,NA,3
"149151",120327,2,NA,3
"149152",120327,2,NA,3
"149153",337500,1,NA,2
"149154",337500,1,NA,2
"149155",220000,2,NA,2
"149156",220000,2,NA,2
"149157",130417,1,NA,2
"149158",130417,1,NA,2
"149159",339375,3,NA,2
"149160",339375,3,NA,2
"149161",96095,3,NA,3
"149162",96095,3,NA,3
"149163",96095,3,NA,3
"149164",542917,1,NA,3
"149165",542917,1,NA,3
"149166",542917,1,NA,3
"149167",166517,3,NA,4
"149168",166517,3,NA,4
"149169",166517,3,NA,4
"149170",166517,3,NA,4
"149171",253333,3,NA,3
"149172",253333,3,NA,3
"149173",253333,3,NA,3
"149174",1090599,1,NA,2
"149175",1090599,1,NA,2
"149176",107750,1,NA,5
"149177",107750,1,NA,5
"149178",107750,1,NA,5
"149179",107750,1,NA,5
"149180",107750,1,NA,5
"149181",312804,1,NA,5
"149182",312804,1,NA,5
"149183",312804,1,NA,5
"149184",312804,1,NA,5
"149185",312804,1,NA,5
"149186",4e+05,2,1,7
"149187",296667,1,NA,3
"149188",296667,1,NA,3
"149189",296667,1,NA,3
"149190",576117,1,NA,4
"149191",576117,1,NA,4
"149192",576117,1,NA,4
"149193",576117,1,NA,4
"149194",230792,1,NA,4
"149195",230792,1,NA,4
"149196",230792,1,NA,4
"149197",230792,1,NA,4
"149198",176064,3,NA,3
"149199",176064,3,NA,3
"149200",176064,3,NA,3
"149201",273333,1,NA,5
"149202",273333,1,NA,5
"149203",273333,1,NA,5
"149204",273333,1,NA,5
"149205",273333,1,NA,5
"149206",447083,3,NA,4
"149207",447083,3,NA,4
"149208",447083,3,NA,4
"149209",447083,3,NA,4
"149210",229000,1,NA,4
"149211",229000,1,NA,4
"149212",229000,1,NA,4
"149213",229000,1,NA,4
"149214",460000,1,NA,1
"149215",215972,1,NA,6
"149216",215972,1,NA,6
"149217",215972,1,NA,6
"149218",215972,1,NA,6
"149219",215972,1,NA,6
"149220",215972,1,NA,6
"149221",727818,1,5,4
"149222",727818,1,5,4
"149223",617143,1,1,4
"149224",617143,1,1,4
"149225",240000,2,NA,4
"149226",240000,2,NA,4
"149227",240000,2,NA,4
"149228",240000,2,NA,4
"149229",435167,1,NA,2
"149230",435167,1,NA,2
"149231",716572,1,NA,4
"149232",716572,1,NA,4
"149233",716572,1,NA,4
"149234",716572,1,NA,4
"149235",296352,1,NA,7
"149236",296352,1,NA,7
"149237",296352,1,NA,7
"149238",296352,1,NA,7
"149239",296352,1,NA,7
"149240",296352,1,NA,7
"149241",296352,1,NA,7
"149242",495452,1,NA,3
"149243",495452,1,NA,3
"149244",495452,1,NA,3
"149245",491374,1,NA,1
"149246",283333,2,NA,3
"149247",283333,2,NA,3
"149248",283333,2,NA,3
"149249",220083,2,NA,2
"149250",220083,2,NA,2
"149251",207500,1,NA,2
"149252",207500,1,NA,2
"149253",296250,1,NA,3
"149254",296250,1,NA,3
"149255",296250,1,NA,3
"149256",999432,1,NA,1
"149257",1120000,1,NA,4
"149258",1120000,1,NA,4
"149259",1120000,1,NA,4
"149260",1120000,1,NA,4
"149261",683500,1,NA,5
"149262",683500,1,NA,5
"149263",683500,1,NA,5
"149264",683500,1,NA,5
"149265",683500,1,NA,5
"149266",945000,1,NA,3
"149267",945000,1,NA,3
"149268",945000,1,NA,3
"149269",4e+05,1,NA,3
"149270",4e+05,1,NA,3
"149271",4e+05,1,NA,3
"149272",590000,1,NA,5
"149273",590000,1,NA,5
"149274",590000,1,NA,5
"149275",590000,1,NA,5
"149276",590000,1,NA,5
"149277",380476,2,NA,7
"149278",380476,2,NA,7
"149279",380476,2,NA,7
"149280",380476,2,NA,7
"149281",380476,2,NA,7
"149282",380476,2,NA,7
"149283",380476,2,NA,7
"149284",87927,2,NA,5
"149285",87927,2,NA,5
"149286",87927,2,NA,5
"149287",87927,2,NA,5
"149288",87927,2,NA,5
"149289",175000,1,NA,6
"149290",175000,1,NA,6
"149291",175000,1,NA,6
"149292",175000,1,NA,6
"149293",175000,1,NA,6
"149294",175000,1,NA,6
"149295",0,2,NA,1
"149296",1001075,1,NA,4
"149297",1001075,1,NA,4
"149298",1001075,1,NA,4
"149299",1001075,1,NA,4
"149300",534722,1,NA,3
"149301",534722,1,NA,3
"149302",534722,1,NA,3
"149303",319944,1,NA,4
"149304",319944,1,NA,4
"149305",319944,1,NA,4
"149306",319944,1,NA,4
"149307",1512500,1,NA,4
"149308",1512500,1,NA,4
"149309",1512500,1,NA,4
"149310",1512500,1,NA,4
"149311",412917,3,NA,2
"149312",412917,3,NA,2
"149313",201250,1,NA,5
"149314",201250,1,NA,5
"149315",201250,1,NA,5
"149316",201250,1,NA,5
"149317",201250,1,NA,5
"149318",135833,3,NA,3
"149319",135833,3,NA,3
"149320",135833,3,NA,3
"149321",958333,1,NA,3
"149322",958333,1,NA,3
"149323",958333,1,NA,3
"149324",141726,1,NA,5
"149325",141726,1,NA,5
"149326",141726,1,NA,5
"149327",141726,1,NA,5
"149328",141726,1,NA,5
"149329",192292,2,NA,6
"149330",192292,2,NA,6
"149331",192292,2,NA,6
"149332",192292,2,NA,6
"149333",192292,2,NA,6
"149334",192292,2,NA,6
"149335",563815,1,2,7
"149336",563815,1,2,7
"149337",189167,2,NA,3
"149338",189167,2,NA,3
"149339",189167,2,NA,3
"149340",121078,1,NA,5
"149341",121078,1,NA,5
"149342",121078,1,NA,5
